FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,City_ORIGIN,City_DEST
2018-01-01,MQ,3618,Dallas,Abilene
2018-01-01,MQ,3619,Garden City,Dallas
2018-01-01,MQ,3620,Cincinnati/Covington,New York
2018-01-01,MQ,3621,Rochester,Chicago
2018-01-01,MQ,3622,Dallas,Killeen
2018-01-01,MQ,3622,Killeen,Dallas
2018-01-01,MQ,3624,Dallas,Fayetteville
2018-01-01,MQ,3626,Miami,Birmingham
2018-01-01,MQ,3627,Chicago,Traverse City
2018-01-01,MQ,3627,Traverse City,Chicago
2018-01-01,MQ,3628,Chicago,Oklahoma City
2018-01-01,MQ,3631,Fayetteville,Dallas
2018-01-01,MQ,3632,Columbus,Miami
2018-01-01,MQ,3633,Dallas,Lafayette
2018-01-01,MQ,3633,Lafayette,Dallas
2018-01-01,MQ,3634,Dallas,Manhattan
2018-01-01,MQ,3634,Manhattan,Dallas
2018-01-01,MQ,3636,Dallas,Texarkana
2018-01-01,MQ,3637,Dallas,Columbia
2018-01-01,MQ,3638,Chicago,Fayetteville
2018-01-01,MQ,3638,Fayetteville,Chicago
2018-01-01,MQ,3639,Dallas,Fayetteville
2018-01-01,MQ,3639,Fayetteville,Dallas
2018-01-01,MQ,3640,Dallas,Texarkana
2018-01-01,MQ,3641,Dallas,Shreveport
2018-01-01,MQ,3641,Shreveport,Dallas
2018-01-01,MQ,3642,Dallas,Cincinnati/Covington
2018-01-01,MQ,3643,Cincinnati/Covington,Dallas
2018-01-01,MQ,3644,Dallas,Tyler
2018-01-01,MQ,3644,Tyler,Dallas
2018-01-01,MQ,3645,El Paso,Chicago
2018-01-01,MQ,3645,Chicago,El Paso
2018-01-01,MQ,3647,Abilene,Dallas
2018-01-01,MQ,3648,Chicago,Waterloo
2018-01-01,MQ,3649,Waterloo,Chicago
2018-01-01,MQ,3650,Columbus,Chicago
2018-01-01,MQ,3651,Chicago,Syracuse
2018-01-01,MQ,3651,Syracuse,Chicago
2018-01-01,MQ,3652,Chicago,Rapid City
2018-01-01,MQ,3652,Rapid City,Chicago
2018-01-01,MQ,3653,Dallas,Garden City
2018-01-01,MQ,3654,Dallas,Lafayette
2018-01-01,MQ,3654,Lafayette,Dallas
2018-01-01,MQ,3655,Dallas,Fargo
2018-01-01,MQ,3655,Fargo,Dallas
2018-01-01,MQ,3656,Cedar Rapids,Dallas
2018-01-01,MQ,3657,Jacksonville,Chicago
2018-01-01,MQ,3657,Chicago,Jacksonville
2018-01-01,MQ,3658,Chicago,Fargo
2018-01-01,MQ,3659,Dallas,Lexington
2018-01-01,MQ,3659,Lexington,Dallas
2018-01-01,MQ,3660,Fargo,Chicago
2018-01-01,MQ,3660,Chicago,Fargo
2018-01-01,MQ,3661,Albany,Chicago
2018-01-01,MQ,3661,Chicago,Albany
2018-01-01,MQ,3662,Dallas,Waco
2018-01-01,MQ,3663,Waterloo,Chicago
2018-01-01,MQ,3663,Chicago,Waterloo
2018-01-01,MQ,3664,Columbia,Dallas
2018-01-01,MQ,3666,Fayetteville,Dallas
2018-01-01,MQ,3668,Dallas,Springfield
2018-01-01,MQ,3668,Springfield,Dallas
2018-01-01,MQ,3669,Miami,Cleveland
2018-01-01,MQ,3670,Raleigh,New York
2018-01-01,MQ,3671,Cincinnati/Covington,New York
2018-01-01,MQ,3672,Columbus,Chicago
2018-01-01,MQ,3673,Springfield,Dallas
2018-01-01,MQ,3674,Dallas,Springfield
2018-01-01,MQ,3675,Dallas,Jackson
2018-01-01,MQ,3675,Jackson,Dallas
2018-01-01,MQ,3676,Dallas,Abilene
2018-01-01,MQ,3677,Detroit,New York
2018-01-01,MQ,3677,New York,Detroit
2018-01-01,MQ,3678,Tallahassee,Miami
2018-01-01,MQ,3679,Omaha,Chicago
2018-01-01,MQ,3679,Chicago,Omaha
2018-01-01,MQ,3680,Garden City,Dallas
2018-01-01,MQ,3681,Oklahoma City,Dallas
2018-01-01,MQ,3682,Dallas,Sioux City
2018-01-01,MQ,3683,Grand Rapids,Dallas
2018-01-01,MQ,3684,Dallas,Fayetteville
2018-01-01,MQ,3684,Fayetteville,Dallas
2018-01-01,MQ,3685,Miami,Tallahassee
2018-01-01,MQ,3686,Cleveland,Miami
2018-01-01,MQ,3688,Harrisburg,Chicago
2018-01-01,MQ,3689,Dallas,Champaign (Savoy)
2018-01-01,MQ,3690,Dallas,Beaumont
2018-01-01,MQ,3692,Dallas,McAllen
2018-01-01,MQ,3692,McAllen,Dallas
2018-01-01,MQ,3693,Dallas,Grand Rapids
2018-01-01,MQ,3694,Columbia,Dallas
2018-01-01,MQ,3694,Dallas,Columbia
2018-01-01,MQ,3695,Springfield,Chicago
2018-01-01,MQ,3265,Dallas,Longview
2018-01-01,MQ,3266,Dallas,Fort Smith
2018-01-01,MQ,3266,Fort Smith,Dallas
2018-01-01,MQ,3267,Chicago,Rochester
2018-01-01,MQ,3267,Rochester,Chicago
2018-01-01,MQ,3268,Atlanta,Chicago
2018-01-01,MQ,3268,Chicago,Atlanta
2018-01-01,MQ,3269,Springfield,Charlotte
2018-01-01,MQ,3270,Dallas,Springfield
2018-01-01,MQ,3270,Springfield,Dallas
2018-01-01,MQ,3271,Dallas,Sioux Falls
2018-01-01,MQ,3272,Dallas,Springfield
2018-01-01,MQ,3273,Dallas,Longview
2018-01-01,MQ,3273,Longview,Dallas
2018-01-01,MQ,3274,Springfield,Dallas
2018-01-01,MQ,3276,Louisville,Dallas
2018-01-01,MQ,3277,Chicago,Nashville
2018-01-01,MQ,3278,Shreveport,Dallas
2018-01-01,MQ,3279,Dallas,Springfield
2018-01-01,MQ,3280,Chicago,Moline
2018-01-01,MQ,3281,Texarkana,Dallas
2018-01-01,MQ,3283,Chicago,Pittsburgh
2018-01-01,MQ,3284,Dallas,Lawton
2018-01-01,MQ,3284,Lawton,Dallas
2018-01-01,MQ,3285,New York,Raleigh
2018-01-01,MQ,3286,Texarkana,Dallas
2018-01-01,MQ,3287,Dallas,Grand Junction
2018-01-01,MQ,3287,Grand Junction,Dallas
2018-01-01,MQ,3288,Chicago,Tulsa
2018-01-01,MQ,3289,Dallas,
2018-01-01,MQ,3290,Fayetteville,Dallas
2018-01-01,MQ,3291,Moline,Chicago
2018-01-01,MQ,3294,Chicago,Columbus
2018-01-01,MQ,3295,Abilene,Dallas
2018-01-01,MQ,3296,Lexington,Dallas
2018-01-01,MQ,3297,White Plains,Chicago
2018-01-01,MQ,3297,Chicago,White Plains
2018-01-01,MQ,3298,Dallas,Cincinnati/Covington
2018-01-01,MQ,3299,Tyler,Dallas
2018-01-01,MQ,3300,Lawton,Dallas
2018-01-01,MQ,3301,Dallas,Wichita
2018-01-01,MQ,3302,Little Rock,Dallas
2018-01-01,MQ,3303,Dallas,Lawton
2018-01-01,MQ,3304,Chicago,Rochester
2018-01-01,MQ,3304,Rochester,Chicago
2018-01-01,MQ,3305,Jacksonville,Miami
2018-01-01,MQ,3305,Miami,Jacksonville
2018-01-01,MQ,3306,El Paso,Chicago
2018-01-01,MQ,3307,Dallas,Wichita
2018-01-01,MQ,3307,Wichita,Dallas
2018-01-01,MQ,3308,Dallas,Grand Junction
2018-01-01,MQ,3309,Dallas,Lexington
2018-01-01,MQ,3311,Chicago,Fayetteville
2018-01-01,MQ,3312,Nashville,Chicago
2018-01-01,MQ,3313,Dallas,Little Rock
2018-01-01,MQ,3313,Little Rock,Dallas
2018-01-01,MQ,3314,Sioux Falls,Dallas
2018-01-01,MQ,3315,Little Rock,Dallas
2018-01-01,MQ,3316,Dallas,San Angelo
2018-01-01,MQ,3316,San Angelo,Dallas
2018-01-01,MQ,3317,Dallas,Little Rock
2018-01-01,MQ,3318,Montrose,Chicago
2018-01-01,MQ,3318,Chicago,Montrose
2018-01-01,MQ,3319,Dallas,Greensboro
2018-01-01,MQ,3319,Greensboro,Dallas
2018-01-01,MQ,3320,Pensacola,Miami
2018-01-01,MQ,3321,Cleveland,New York
2018-01-01,MQ,3322,Chicago,Sioux City
2018-01-01,MQ,3323,Wichita Falls,Dallas
2018-01-01,MQ,3324,Chicago,Columbus
2018-01-01,MQ,3325,Dallas,Tyler
2018-01-01,MQ,3325,Tyler,Dallas
2018-01-01,MQ,3326,Marquette,Chicago
2018-01-01,MQ,3327,Dubuque,Chicago
2018-01-01,MQ,3328,Columbus,Chicago
2018-01-01,MQ,3329,Miami,Pittsburgh
2018-01-01,MQ,3329,Pittsburgh,Miami
2018-01-01,MQ,3332,Chicago,Grand Rapids
2018-01-01,MQ,3333,Indianapolis,Chicago
2018-01-01,MQ,3333,Chicago,Indianapolis
2018-01-01,MQ,3334,Little Rock,Chicago
2018-01-01,MQ,3335,Sioux Falls,Dallas
2018-01-01,MQ,3336,Fayetteville,Dallas
2018-01-01,MQ,3337,Grand Junction,Dallas
2018-01-01,MQ,3338,Dallas,
2018-01-01,MQ,3339,Charleston,Miami
2018-01-01,MQ,3340,Dallas,Fayetteville
2018-01-01,MQ,3341,Des Moines,Chicago
2018-01-01,MQ,3342,Dallas,Little Rock
2018-01-01,MQ,3343,Wilmington,New York
2018-01-01,MQ,3343,New York,Wilmington
2018-01-01,MQ,3347,New York,Wilmington
2018-01-01,MQ,3349,Chicago,El Paso
2018-01-01,MQ,3350,Dallas,Wichita Falls
2018-01-01,MQ,3352,,Dallas
2018-01-01,MQ,3353,Dallas,Milwaukee
2018-01-01,MQ,3353,Milwaukee,Dallas
2018-01-01,MQ,3354,Abilene,Dallas
2018-01-01,MQ,3354,Dallas,Abilene
2018-01-01,MQ,3355,Cleveland,Miami
2018-01-01,MQ,3355,Miami,Cleveland
2018-01-01,MQ,3356,Nashville,Chicago
2018-01-01,MQ,3356,Chicago,Nashville
2018-01-01,MQ,3357,Texarkana,Dallas
2018-01-01,MQ,3359,Texarkana,Dallas
2018-01-01,MQ,3360,Bozeman,Dallas
2018-01-01,MQ,3360,Dallas,Bozeman
2018-01-01,MQ,3361,Dallas,Wichita Falls
2018-01-01,MQ,3361,Wichita Falls,Dallas
2018-01-01,MQ,3362,Chicago,Manhattan
2018-01-01,MQ,3363,Dallas,Fayetteville
2018-01-01,MQ,3363,Fayetteville,Dallas
2018-01-01,MQ,3364,New York,Norfolk
2018-01-01,MQ,3364,Norfolk,New York
2018-01-01,MQ,3365,Buffalo,Chicago
2018-01-01,MQ,3365,Chicago,Buffalo
2018-01-01,MQ,3366,Chicago,St. Louis
2018-01-01,MQ,3366,St. Louis,Chicago
2018-01-01,MQ,3367,Dallas,Oklahoma City
2018-01-01,MQ,3368,Dallas,Tyler
2018-01-01,MQ,3368,Tyler,Dallas
2018-01-01,MQ,3369,Dallas,Springfield
2018-01-01,MQ,3369,Springfield,Dallas
2018-01-01,MQ,3370,Manhattan,Chicago
2018-01-01,MQ,3372,Dallas,Killeen
2018-01-01,MQ,3372,Killeen,Dallas
2018-01-01,MQ,3373,Miami,Cincinnati/Covington
2018-01-01,MQ,3374,Dallas,Wichita Falls
2018-01-01,MQ,3375,Springfield,Dallas
2018-01-01,MQ,3376,Dallas,Shreveport
2018-01-01,MQ,3376,Shreveport,Dallas
2018-01-01,MQ,3377,Baltimore,Chicago
2018-01-01,MQ,3377,Chicago,Baltimore
2018-01-01,MQ,3378,Chicago,Pittsburgh
2018-01-01,MQ,3378,Pittsburgh,Chicago
2018-01-01,MQ,3380,Chicago,Rochester
2018-01-01,MQ,3380,Rochester,Chicago
2018-01-01,MQ,3382,Little Rock,Dallas
2018-01-01,MQ,3383,Dallas,Little Rock
2018-01-01,MQ,3384,Indianapolis,Dallas
2018-01-01,MQ,3388,Pittsburgh,Chicago
2018-01-01,MQ,3389,Houston,Chicago
2018-01-01,MQ,3389,Chicago,Houston
2018-01-01,MQ,3390,Tulsa,Chicago
2018-01-01,MQ,3392,Des Moines,Chicago
2018-01-01,MQ,3392,Chicago,Des Moines
2018-01-01,MQ,3393,Sioux City,Chicago
2018-01-01,MQ,3396,Dallas,Shreveport
2018-01-01,MQ,3397,Chicago,Baltimore
2018-01-01,MQ,3399,Jacksonville,Chicago
2018-01-01,MQ,3401,Louisville,Chicago
2018-01-01,MQ,3402,Fargo,Dallas
2018-01-01,MQ,3403,Chicago,Rochester
2018-01-01,MQ,3403,Rochester,Chicago
2018-01-01,MQ,3404,Chicago,Sioux City
2018-01-01,MQ,3404,Sioux City,Chicago
2018-01-01,MQ,3405,Cleveland,New York
2018-01-01,MQ,3406,Lexington,Chicago
2018-01-01,MQ,3406,Chicago,Lexington
2018-01-01,MQ,3407,Chicago,Des Moines
2018-01-01,MQ,3408,Chicago,Columbus
2018-01-01,MQ,3409,Cincinnati/Covington,Dallas
2018-01-01,MQ,3409,Dallas,Amarillo
2018-01-01,MQ,3410,Grand Rapids,Chicago
2018-01-01,MQ,3410,Chicago,Grand Rapids
2018-01-01,MQ,3411,Miami,Indianapolis
2018-01-01,MQ,3412,Dallas,Abilene
2018-01-01,MQ,3413,Dallas,Pensacola
2018-01-01,MQ,3413,Pensacola,"Washington, D.C. / Arlington County"
2018-01-01,MQ,3414,Pittsburgh,New York
2018-01-01,MQ,3415,Cincinnati/Covington,Chicago
2018-01-01,MQ,3415,Chicago,Cincinnati/Covington
2018-01-01,MQ,3416,Moline,Chicago
2018-01-01,MQ,3416,Chicago,Moline
2018-01-01,MQ,3417,Des Moines,Chicago
2018-01-01,MQ,3417,Chicago,Des Moines
2018-01-01,MQ,3418,Cedar Rapids,Dallas
2018-01-01,MQ,3418,Dallas,Cedar Rapids
2018-01-01,MQ,3419,Sioux Falls,Chicago
2018-01-01,MQ,3419,Chicago,Sioux Falls
2018-01-01,MQ,3420,Columbia,Chicago
2018-01-01,MQ,3420,Chicago,Columbia
2018-01-01,MQ,3421,Chicago,Toledo
2018-01-01,MQ,3422,Wichita Falls,Dallas
2018-01-01,MQ,3423,Columbus,New York
2018-01-01,MQ,3423,New York,Columbus
2018-01-01,MQ,3424,Dallas,Indianapolis
2018-01-01,MQ,3426,Cedar Rapids,Dallas
2018-01-01,MQ,3428,New York,Cleveland
2018-01-01,MQ,3429,Champaign (Savoy),Chicago
2018-01-01,MQ,3430,Chicago,Sioux Falls
2018-01-01,MQ,3431,Sioux Falls,Chicago
2018-01-01,MQ,3435,Kansas City,Chicago
2018-01-01,MQ,3435,Chicago,Kansas City
2018-01-01,MQ,3436,Gainesville,Miami
2018-01-01,MQ,3436,Miami,Gainesville
2018-01-01,MQ,3437,Indianapolis,Miami
2018-01-01,MQ,3438,Indianapolis,Dallas
2018-01-01,MQ,3439,Dallas,Springfield
2018-01-01,MQ,3439,Springfield,Dallas
2018-01-01,MQ,3440,Bismarck,Dallas
2018-01-01,MQ,3441,Abilene,Dallas
2018-01-01,MQ,3441,Dallas,Abilene
2018-01-01,MQ,3442,Lexington,Chicago
2018-01-01,MQ,3443,Detroit,New York
2018-01-01,MQ,3443,New York,Detroit
2018-01-01,MQ,3446,Chicago,Lexington
2018-01-01,MQ,3447,College Station,Dallas
2018-01-01,MQ,3447,Dallas,College Station
2018-01-01,MQ,3448,Chicago,Oklahoma City
2018-01-01,MQ,3450,Miami,Gainesville
2018-01-01,MQ,3454,Miami,Tallahassee
2018-01-01,MQ,3454,Tallahassee,Miami
2018-01-01,MQ,3455,Columbus,Chicago
2018-01-01,MQ,3455,Chicago,Columbus
2018-01-01,MQ,3457,Milwaukee,Dallas
2018-01-01,MQ,3458,Miami,Columbus
2018-01-01,MQ,3459,Dallas,Shreveport
2018-01-01,MQ,3459,Shreveport,Dallas
2018-01-01,MQ,3461,Abilene,Dallas
2018-01-01,MQ,3462,Dallas,Fargo
2018-01-01,MQ,3463,Oklahoma City,Chicago
2018-01-01,MQ,3464,Baltimore,Chicago
2018-01-01,MQ,3464,New York,Baltimore
2018-01-01,MQ,3466,Cedar Rapids,Dallas
2018-01-01,MQ,3466,Dallas,Cedar Rapids
2018-01-01,MQ,3467,Kalamazoo,Chicago
2018-01-01,MQ,3467,Chicago,Kalamazoo
2018-01-01,MQ,3469,Cincinnati/Covington,Chicago
2018-01-01,MQ,3469,Chicago,Cincinnati/Covington
2018-01-01,MQ,3470,Columbus,Chicago
2018-01-01,MQ,3470,Chicago,Columbus
2018-01-01,MQ,3471,Longview,Dallas
2018-01-01,MQ,3472,Indianapolis,Chicago
2018-01-01,MQ,3473,New York,Greensboro
2018-01-01,MQ,3475,Memphis,Chicago
2018-01-01,MQ,3476,Chicago,Fayetteville
2018-01-01,MQ,3476,Fayetteville,Chicago
2018-01-01,MQ,3477,Columbus,Chicago
2018-01-01,MQ,3478,Champaign (Savoy),Chicago
2018-01-01,MQ,3478,Chicago,Champaign (Savoy)
2018-01-01,MQ,3479,Chicago,Richmond
2018-01-01,MQ,3696,Chicago,Champaign (Savoy)
2018-01-01,MQ,3697,New York,St. Louis
2018-01-01,MQ,3697,St. Louis,New York
2018-01-01,MQ,3699,Madison,Chicago
2018-01-01,MQ,3699,Chicago,Madison
2018-01-01,MQ,3700,Dallas,Lafayette
2018-01-01,MQ,3700,Lafayette,Dallas
2018-01-01,MQ,3703,Harrisburg,Chicago
2018-01-01,MQ,3704,Dallas,Lubbock
2018-01-01,MQ,3704,Lubbock,Dallas
2018-01-01,MQ,3706,Miami,Pensacola
2018-01-01,MQ,3708,Dallas,Fayetteville
2018-01-01,MQ,3708,Fayetteville,Dallas
2018-01-01,MQ,3709,Green Bay,Chicago
2018-01-01,MQ,3709,Chicago,Green Bay
2018-01-01,MQ,3710,Chicago,Cincinnati/Covington
2018-01-01,MQ,3711,New York,Cleveland
2018-01-01,MQ,3712,Dallas,Grand Rapids
2018-01-01,MQ,3712,Grand Rapids,Dallas
2018-01-01,MQ,3713,New York,Raleigh
2018-01-01,MQ,3714,Charleston,Dallas
2018-01-01,MQ,3715,Chicago,Springfield
2018-01-01,MQ,3715,Springfield,Chicago
2018-01-01,MQ,3716,Champaign (Savoy),Chicago
2018-01-01,MQ,3717,Chicago,Champaign (Savoy)
2018-01-01,MQ,3718,Champaign (Savoy),Chicago
2018-01-01,MQ,3718,Chicago,Champaign (Savoy)
2018-01-01,MQ,3720,Grand Rapids,Chicago
2018-01-01,MQ,3720,Chicago,Grand Rapids
2018-01-01,MQ,3722,Pensacola,Dallas
2018-01-01,MQ,3723,Columbus,Dallas
2018-01-01,MQ,3724,Cincinnati/Covington,Chicago
2018-01-01,MQ,3724,Chicago,Cincinnati/Covington
2018-01-01,MQ,3727,Springfield,Charlotte
2018-01-01,MQ,3728,Milwaukee,Dallas
2018-01-01,MQ,3729,Rochester,Chicago
2018-01-01,MQ,3731,Chicago,Springfield
2018-01-01,MQ,3731,Springfield,Chicago
2018-01-01,MQ,3732,Columbia,Dallas
2018-01-01,MQ,3733,Dallas,Grand Junction
2018-01-01,MQ,3733,Grand Junction,Dallas
2018-01-01,MQ,3734,Chicago,Cincinnati/Covington
2018-01-01,MQ,3735,El Paso,Chicago
2018-01-01,MQ,3735,Chicago,El Paso
2018-01-01,MQ,3736,New York,Raleigh
2018-01-01,MQ,3736,Raleigh,New York
2018-01-01,MQ,3737,Little Rock,Dallas
2018-01-01,MQ,3738,Fargo,Chicago
2018-01-01,MQ,3738,Chicago,Fargo
2018-01-01,MQ,3739,Nashville,New York
2018-01-01,MQ,3740,Chicago,St. Louis
2018-01-01,MQ,3740,St. Louis,Chicago
2018-01-01,MQ,3741,Springfield,Chicago
2018-01-01,MQ,3742,Charlottesville,New York
2018-01-01,MQ,3742,New York,Charlottesville
2018-01-01,MQ,3744,Chicago,Rochester
2018-01-01,MQ,3745,Dallas,Jackson
2018-01-01,MQ,3745,Jackson,Dallas
2018-01-01,MQ,3747,Cedar Rapids,Chicago
2018-01-01,MQ,3747,Chicago,Cedar Rapids
2018-01-01,MQ,3749,New York / Newark,Chicago
2018-01-01,MQ,3749,Chicago,New York / Newark
2018-01-01,MQ,3752,Dubuque,Chicago
2018-01-01,MQ,3752,Chicago,Dubuque
2018-01-01,MQ,3754,Waco,Dallas
2018-01-01,MQ,3755,Tyler,Dallas
2018-01-01,MQ,3756,Dallas,Sioux Falls
2018-01-01,MQ,3757,Charlotte,Springfield
2018-01-01,MQ,3757,Springfield,Charlotte
2018-01-01,MQ,3758,Charlotte,Springfield
2018-01-01,MQ,3759,Green Bay,Chicago
2018-01-01,MQ,3759,Chicago,Green Bay
2018-01-01,MQ,3763,Chicago,Springfield
2018-01-01,MQ,3764,Cincinnati/Covington,Chicago
2018-01-01,MQ,3766,Omaha,Chicago
2018-01-01,MQ,3766,Chicago,Omaha
2018-01-01,MQ,3767,Dubuque,Chicago
2018-01-01,MQ,3767,Chicago,Dubuque
2018-01-01,MQ,3768,Chicago,Indianapolis
2018-01-01,MQ,3770,Chicago,Madison
2018-01-01,MQ,3771,Madison,Chicago
2018-01-01,MQ,3773,Greensboro,New York
2018-01-01,MQ,3773,New York,Greensboro
2018-01-01,MQ,3774,College Station,Dallas
2018-01-01,MQ,3779,Columbus,New York
2018-01-01,MQ,3780,Miami,Charleston
2018-01-01,MQ,3781,Omaha,Chicago
2018-01-01,MQ,3782,Greensboro,New York
2018-01-01,MQ,3783,Manhattan,Chicago
2018-01-01,MQ,3783,Chicago,Manhattan
2018-01-01,MQ,3784,Cincinnati/Covington,Chicago
2018-01-01,MQ,3785,Dallas,Little Rock
2018-01-01,MQ,3785,Little Rock,Dallas
2018-01-01,MQ,3786,Dayton,Chicago
2018-01-01,MQ,3786,Chicago,Dayton
2018-01-01,MQ,3787,Chicago,Omaha
2018-01-01,MQ,3788,New York,Louisville
2018-01-01,MQ,3788,Louisville,New York
2018-01-01,MQ,3789,Harrisburg,Chicago
2018-01-01,MQ,3789,Chicago,Harrisburg
2018-01-01,MQ,3792,Boise,Chicago
2018-01-01,MQ,3792,Chicago,Boise
2018-01-01,MQ,3793,Birmingham,Chicago
2018-01-01,MQ,3793,Chicago,Birmingham
2018-01-01,MQ,3794,College Station,Dallas
2018-01-01,MQ,3794,Dallas,College Station
2018-01-01,MQ,3795,Waco,Dallas
2018-01-01,MQ,3797,Dallas,Waco
2018-01-01,MQ,3798,Dallas,Cincinnati/Covington
2018-01-01,MQ,3799,Nashville,Chicago
2018-01-01,MQ,3799,Chicago,Nashville
2018-01-01,MQ,3800,Waco,Dallas
2018-01-01,MQ,3801,Dallas,Waco
2018-01-01,MQ,3802,Indianapolis,Chicago
2018-01-01,MQ,3802,Chicago,Indianapolis
2018-01-01,MQ,3803,Cincinnati/Covington,Dallas
2018-01-01,MQ,3804,White Plains,Chicago
2018-01-01,MQ,3805,Pensacola,Dallas
2018-01-01,MQ,3806,Birmingham,Chicago
2018-01-01,MQ,3807,Dallas,Wichita
2018-01-01,MQ,3807,Wichita,Dallas
2018-01-01,MQ,3808,Memphis,Chicago
2018-01-01,MQ,3808,Chicago,Memphis
2018-01-01,MQ,3809,New York,Pittsburgh
2018-01-01,MQ,3809,Pittsburgh,New York
2018-01-01,MQ,3810,Chicago,Birmingham
2018-01-01,MQ,3811,Dallas,Cedar Rapids
2018-01-01,MQ,3812,Chicago,Oklahoma City
2018-01-01,MQ,3814,Raleigh,New York
2018-01-01,MQ,3815,New York,Pittsburgh
2018-01-01,MQ,3815,Pittsburgh,New York
2018-01-01,MQ,3817,New York,Raleigh
2018-01-01,MQ,3819,Raleigh,New York
2018-01-01,MQ,3820,Columbus,New York
2018-01-01,MQ,3820,New York,Columbus
2018-01-01,MQ,3821,Chicago,Rochester
2018-01-01,MQ,3821,Rochester,Chicago
2018-01-01,MQ,3822,Dallas,Midland
2018-01-01,MQ,3822,Midland,Dallas
2018-01-01,MQ,3823,"Washington, D.C. / Arlington County",Fayetteville
2018-01-01,MQ,3824,"Washington, D.C. / Arlington County",Pensacola
2018-01-01,MQ,3824,Fayetteville,"Washington, D.C. / Arlington County"
2018-01-01,MQ,3827,Dallas,Joplin
2018-01-01,MQ,3833,Columbus,Miami
2018-01-01,MQ,3833,Miami,Columbus
2018-01-01,MQ,3835,Little Rock,Chicago
2018-01-01,MQ,3835,Chicago,Little Rock
2018-01-01,MQ,3836,Chicago,Jacksonville
2018-01-01,MQ,3837,Chicago,Springfield
2018-01-01,MQ,3838,Dallas,Oklahoma City
2018-01-01,MQ,3838,Oklahoma City,Dallas
2018-01-01,MQ,3839,Chicago,Little Rock
2018-01-01,MQ,3843,Indianapolis,Chicago
2018-01-01,MQ,3843,Chicago,Indianapolis
2018-01-01,MQ,3844,Chicago,White Plains
2018-01-01,MQ,3848,Joplin,Dallas
2018-01-01,MQ,3849,Chicago,Columbia
2018-01-01,MQ,3851,Columbia,Chicago
2018-01-01,MQ,3859,Greenville,Chicago
2018-01-01,MQ,3915,Springfield,Dallas
2018-01-01,MQ,3916,Dallas,New Orleans
2018-01-01,MQ,3916,New Orleans,Dallas
2018-01-01,MQ,3919,Appleton,Chicago
2018-01-01,MQ,3919,Chicago,Appleton
2018-01-01,MQ,3920,Greenville,Chicago
2018-01-01,MQ,3920,Chicago,Greenville
2018-01-01,MQ,3921,Dallas,Huntsville
2018-01-01,MQ,3921,Huntsville,Dallas
2018-01-01,MQ,3922,Greensboro,Chicago
2018-01-01,MQ,3923,Greensboro,Chicago
2018-01-01,MQ,3923,Chicago,Greensboro
2018-01-01,MQ,3924,Chicago,Greensboro
2018-01-01,MQ,3930,Chicago,Greenville
2018-01-01,MQ,3932,Chicago,Appleton
2018-01-01,MQ,3933,Appleton,Chicago
2018-01-01,MQ,3937,Dallas,San Angelo
2018-01-01,MQ,3937,San Angelo,Dallas
2018-01-01,MQ,3938,Dallas,Laredo
2018-01-01,MQ,3938,Laredo,Dallas
2018-01-01,MQ,3939,Dallas,Laredo
2018-01-01,MQ,3940,Dallas,Lawton
2018-01-01,MQ,3940,Lawton,Dallas
2018-01-01,MQ,3941,Dallas,Laredo
2018-01-01,MQ,3941,Laredo,Dallas
2018-01-01,MQ,3944,Laredo,Dallas
2018-01-01,MQ,3960,Beaumont,Dallas
2018-01-01,MQ,3960,Dallas,Beaumont
2018-01-01,MQ,3961,Dallas,San Angelo
2018-01-01,MQ,3961,San Angelo,Dallas
2018-01-01,MQ,3962,Beaumont,Dallas
2018-01-01,MQ,3962,Dallas,Beaumont
2018-01-01,MQ,3963,Beaumont,Dallas
2018-01-01,MQ,3965,Dallas,Madison
2018-01-01,MQ,3965,Madison,Dallas
2018-01-01,MQ,3966,Dallas,Madison
2018-01-01,MQ,3967,Madison,Dallas
2018-01-01,MQ,3970,New York,Richmond
2018-01-01,MQ,3973,Chicago,Memphis
2018-01-01,MQ,4020,Cincinnati/Covington,Charlotte
2018-01-01,MQ,4023,Dallas,Louisville
2018-01-01,MQ,4024,Dallas,Indianapolis
2018-01-01,MQ,4026,Savannah,Dallas
2018-01-01,MQ,4027,Charleston,Dallas
2018-01-01,MQ,4027,Dallas,Charleston
2018-01-01,MQ,4028,Champaign (Savoy),Dallas
2018-01-01,MQ,4028,Dallas,Champaign (Savoy)
2018-01-01,MQ,4029,Dallas,Bismarck
2018-01-01,MQ,4030,Dallas,Montrose
2018-01-01,MQ,4030,Montrose,Dallas
2018-01-01,MQ,4032,Columbia,Dallas
2018-01-01,MQ,4032,Dallas,Columbia
2018-01-01,MQ,4033,Dallas,Oklahoma City
2018-01-01,MQ,4033,Oklahoma City,Dallas
2018-01-01,MQ,4034,Dallas,Montgomery
2018-01-01,MQ,4034,Montgomery,Dallas
2018-01-01,MQ,4035,Dallas,Birmingham
2018-01-01,MQ,4036,Dallas,Oklahoma City
2018-01-01,MQ,4036,Oklahoma City,Dallas
2018-01-01,MQ,4038,Amarillo,Dallas
2018-01-01,MQ,4038,Dallas,Amarillo
2018-01-01,MQ,4069,Cincinnati/Covington,Dallas
2018-01-01,MQ,4070,Jacksonville,Dallas
2018-01-01,MQ,4071,Cedar Rapids,Chicago
